repo_url,filepath,Creation Date,PR Comment,PR/Issue Number
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework6/preprocess1.py,2020-05-31T18:05:45Z,"Знайшла покращене рішення. Годиться :) Молодець, що розібрався з даними і побудував класифікатор!

Було б добре ще подивитись на топ фічі. Ну і шкода, що до енграмів не добрався. ",145
github.com/vseloved/prj-nlp-2020,students/YehorShapanov/02-homework/headlines.py,2020-03-27T21:22:12Z,"Не раджу використовувати маленьку модель, бо вона досить поганої якості. Краще використати середнього розміру - ""md"".",17
github.com/vseloved/prj-nlp-2020,students/YehorShapanov/02-homework/headlines.py,2020-03-27T21:31:20Z,"Оцей рядок є причиною, чому ти не знайшов прикметників вищого і найвищого ступенів у заголовках.",17
github.com/vseloved/prj-nlp-2020,students/YehorShapanov/02-homework/headlines.py,2020-03-27T21:31:34Z,"Це не найбільш надійний спосіб, адже є такі прикметники як ""clever"", ""eager"", ""honest"", ""modest"" і багато інших. Які є ще варіанти зі spaCy:
- перевірити Penn-теги (JJR, JJS, RBR, RBS)
- порівняти слово з лемою",17
github.com/vseloved/prj-nlp-2020,students/YehorShapanov/02-homework/headlines.py,2020-03-27T21:36:41Z,"Ти назбирав дуже мало колокацій, бо перевіряєш тут не лему слова, а словоформу. Тому коли в реченні було ""say"" з прислівником, ти його піймав, а ""said"", ""says"" та ""saying"" — ні.",17
github.com/vseloved/prj-nlp-2020,students/YehorShapanov/02-homework/headlines.py,2020-03-27T21:38:12Z,"Щоб пришвидшити програму (і не парсити кожне речення в корпусі), можна було спершу перевірити, що в реченні є слово, що закінчується на ""-ly"". Наприклад, регекспами.

Тобі і не шкода більшу модельку використати.",17
github.com/vseloved/prj-nlp-2020,students/YehorShapanov/02-homework/headlines.py,2020-03-27T21:40:09Z,"Це не дуже надійний спосіб пошуку прислівників для дієслова, бо вони не завжди будуть іти одразу після дієслова. Наприклад: _""He spoke about the issue calmly.""_

Набагато краще використати дерева залежностей для цього.",17
github.com/vseloved/prj-nlp-2020,students/YehorShapanov/02-homework/headlines.py,2020-03-27T21:41:47Z,"`if c.lower() in ""aeuio"":` :)",17
github.com/vseloved/prj-nlp-2020,students/YehorShapanov/02-homework/headlines.py,2020-03-28T13:22:08Z,"Краще таки `""ly\b""`, щоб урахувати пунктуацію.",17
github.com/vseloved/prj-nlp-2020,students/YehorShapanov/02-homework/headlines.py,2020-03-28T13:23:00Z,Цей рядок вже зайвий.,17
github.com/vseloved/prj-nlp-2020,students/YehorShapanov/02-homework/headlines.py,2020-03-27T21:22:12Z,"Не раджу використовувати маленьку модель, бо вона досить поганої якості. Краще використати середнього розміру - ""md"".",17
github.com/vseloved/prj-nlp-2020,students/YehorShapanov/02-homework/headlines.py,2020-03-27T21:31:20Z,"Оцей рядок є причиною, чому ти не знайшов прикметників вищого і найвищого ступенів у заголовках.",17
github.com/vseloved/prj-nlp-2020,students/YehorShapanov/02-homework/headlines.py,2020-03-27T21:31:34Z,"Це не найбільш надійний спосіб, адже є такі прикметники як ""clever"", ""eager"", ""honest"", ""modest"" і багато інших. Які є ще варіанти зі spaCy:
- перевірити Penn-теги (JJR, JJS, RBR, RBS)
- порівняти слово з лемою",17
github.com/vseloved/prj-nlp-2020,students/YehorShapanov/02-homework/headlines.py,2020-03-27T21:36:41Z,"Ти назбирав дуже мало колокацій, бо перевіряєш тут не лему слова, а словоформу. Тому коли в реченні було ""say"" з прислівником, ти його піймав, а ""said"", ""says"" та ""saying"" — ні.",17
github.com/vseloved/prj-nlp-2020,students/YehorShapanov/02-homework/headlines.py,2020-03-27T21:38:12Z,"Щоб пришвидшити програму (і не парсити кожне речення в корпусі), можна було спершу перевірити, що в реченні є слово, що закінчується на ""-ly"". Наприклад, регекспами.

Тобі і не шкода більшу модельку використати.",17
github.com/vseloved/prj-nlp-2020,students/YehorShapanov/02-homework/headlines.py,2020-03-27T21:40:09Z,"Це не дуже надійний спосіб пошуку прислівників для дієслова, бо вони не завжди будуть іти одразу після дієслова. Наприклад: _""He spoke about the issue calmly.""_

Набагато краще використати дерева залежностей для цього.",17
github.com/vseloved/prj-nlp-2020,students/YehorShapanov/02-homework/headlines.py,2020-03-27T21:41:47Z,"`if c.lower() in ""aeuio"":` :)",17
github.com/vseloved/prj-nlp-2020,students/YehorShapanov/02-homework/headlines.py,2020-03-28T13:22:08Z,"Краще таки `""ly\b""`, щоб урахувати пунктуацію.",17
github.com/vseloved/prj-nlp-2020,students/YehorShapanov/02-homework/headlines.py,2020-03-28T13:23:00Z,Цей рядок вже зайвий.,17
github.com/vseloved/prj-nlp-2020,students/AlisaMansurova/10-vectors/10-vectors.py,2020-05-30T20:43:26Z,"Все зроблено на базовому рівні. Як видно з картинки, ось сильно розділити не вдалося :)
Оскільки особливих спроб покращення зроблено не було (якщо не вважати за таку групування всіх категорії ГВП/ХВП та різне), то загальна оцінка - 60 ",123
github.com/vseloved/prj-nlp-2020,students/AlisaMansurova/10-vectors/10-vectors.py,2020-05-30T20:43:26Z,"Все зроблено на базовому рівні. Як видно з картинки, ось сильно розділити не вдалося :)
Оскільки особливих спроб покращення зроблено не було (якщо не вважати за таку групування всіх категорії ГВП/ХВП та різне), то загальна оцінка - 60 ",123
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:44:59Z,Тут і далі не врахована кінцева пунктуація після останнього слова.,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:46:19Z,"Додай, будь ласка, вивід програми. Можна прямо тут коментарем.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:51:19Z,"Треба було ще вищий ступінь порівняння врахувати: better, smaller, more.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:52:01Z,"Одруківка: ""PESRON"".",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:57:31Z,"Користуйся, будь ласка, `.pos_` замість `.pos` і не треба буде прописувати числові ідентифікатори тегів.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:58:43Z,"Щоб пришвидшити програму (і не парсити кожне речення в корпусі), можна було спершу перевірити, що в реченні є слово, що закінчується на ""-ly"". Наприклад, регекспами.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T18:00:27Z,"Ти назбирав дуже мало колокацій, бо перевіряєш тут не лему слова, а словоформу. Тому коли в реченні було ""say"" з прислівником, ти його піймав, а ""said"", ""says"" та ""saying"" — ні.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T18:06:38Z,Ці три рядки (25-27) — це явно залишки якогось дебагу.,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T18:08:19Z,"Замість того, щоб двічі ітерватися по реченню, можна було спершу знайти прикметник, тоді витягнути його `head` і тоді вирішити, чи запам'ятати цю пару.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T12:23:49Z,виправив # Header accuracy  90.00%,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T12:42:29Z,виправив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T12:43:35Z,виправив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T13:09:09Z,додав вищий ступінь,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T13:19:08Z,виправив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T14:19:06Z,добавив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T15:07:18Z,виправив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T15:08:35Z,"так, видалив",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T15:38:48Z,переписав,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-27T20:07:36Z,"На домашку згодиться, але цей алгоритм ненадійний, адже є такі прикметники як ""clever"", ""eager"", ""honest"", ""modest"" і багато інших. Які є ще варіанти зі spaCy:
- перевірити Penn-теги (JJR, JJS, RBR, RBS)
- порівняти слово з лемою
",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-27T20:04:44Z,"@yatsinaba, сюди додався файл із третьої домашки. Його потрібно перенести в новий пул-ріквест. Тоді зможу змерджити цей.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-27T20:13:14Z,"> @yatsinaba, сюди додався файл із третьої домашки. Його потрібно перенести в новий пул-ріквест. Тоді зможу змерджити цей.

@mariana-scorp забрав файл з 3ї домашки",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:44:59Z,Тут і далі не врахована кінцева пунктуація після останнього слова.,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:46:19Z,"Додай, будь ласка, вивід програми. Можна прямо тут коментарем.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:51:19Z,"Треба було ще вищий ступінь порівняння врахувати: better, smaller, more.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:52:01Z,"Одруківка: ""PESRON"".",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:57:31Z,"Користуйся, будь ласка, `.pos_` замість `.pos` і не треба буде прописувати числові ідентифікатори тегів.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:58:43Z,"Щоб пришвидшити програму (і не парсити кожне речення в корпусі), можна було спершу перевірити, що в реченні є слово, що закінчується на ""-ly"". Наприклад, регекспами.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T18:00:27Z,"Ти назбирав дуже мало колокацій, бо перевіряєш тут не лему слова, а словоформу. Тому коли в реченні було ""say"" з прислівником, ти його піймав, а ""said"", ""says"" та ""saying"" — ні.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T18:06:38Z,Ці три рядки (25-27) — це явно залишки якогось дебагу.,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T18:08:19Z,"Замість того, щоб двічі ітерватися по реченню, можна було спершу знайти прикметник, тоді витягнути його `head` і тоді вирішити, чи запам'ятати цю пару.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T12:23:49Z,виправив # Header accuracy  90.00%,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T12:42:29Z,виправив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T12:43:35Z,виправив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T13:09:09Z,додав вищий ступінь,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T13:19:08Z,виправив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T14:19:06Z,добавив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T15:07:18Z,виправив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T15:08:35Z,"так, видалив",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T15:38:48Z,переписав,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-27T20:07:36Z,"На домашку згодиться, але цей алгоритм ненадійний, адже є такі прикметники як ""clever"", ""eager"", ""honest"", ""modest"" і багато інших. Які є ще варіанти зі spaCy:
- перевірити Penn-теги (JJR, JJS, RBR, RBS)
- порівняти слово з лемою
",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-27T20:04:44Z,"@yatsinaba, сюди додався файл із третьої домашки. Його потрібно перенести в новий пул-ріквест. Тоді зможу змерджити цей.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-27T20:13:14Z,"> @yatsinaba, сюди додався файл із третьої домашки. Його потрібно перенести в новий пул-ріквест. Тоді зможу змерджити цей.

@mariana-scorp забрав файл з 3ї домашки",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:44:59Z,Тут і далі не врахована кінцева пунктуація після останнього слова.,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:46:19Z,"Додай, будь ласка, вивід програми. Можна прямо тут коментарем.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:51:19Z,"Треба було ще вищий ступінь порівняння врахувати: better, smaller, more.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:52:01Z,"Одруківка: ""PESRON"".",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:57:31Z,"Користуйся, будь ласка, `.pos_` замість `.pos` і не треба буде прописувати числові ідентифікатори тегів.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:58:43Z,"Щоб пришвидшити програму (і не парсити кожне речення в корпусі), можна було спершу перевірити, що в реченні є слово, що закінчується на ""-ly"". Наприклад, регекспами.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T18:00:27Z,"Ти назбирав дуже мало колокацій, бо перевіряєш тут не лему слова, а словоформу. Тому коли в реченні було ""say"" з прислівником, ти його піймав, а ""said"", ""says"" та ""saying"" — ні.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T18:06:38Z,Ці три рядки (25-27) — це явно залишки якогось дебагу.,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T18:08:19Z,"Замість того, щоб двічі ітерватися по реченню, можна було спершу знайти прикметник, тоді витягнути його `head` і тоді вирішити, чи запам'ятати цю пару.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T12:23:49Z,виправив # Header accuracy  90.00%,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T12:42:29Z,виправив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T12:43:35Z,виправив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T13:09:09Z,додав вищий ступінь,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T13:19:08Z,виправив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T14:19:06Z,добавив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T15:07:18Z,виправив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T15:08:35Z,"так, видалив",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T15:38:48Z,переписав,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-27T20:07:36Z,"На домашку згодиться, але цей алгоритм ненадійний, адже є такі прикметники як ""clever"", ""eager"", ""honest"", ""modest"" і багато інших. Які є ще варіанти зі spaCy:
- перевірити Penn-теги (JJR, JJS, RBR, RBS)
- порівняти слово з лемою
",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-27T20:04:44Z,"@yatsinaba, сюди додався файл із третьої домашки. Його потрібно перенести в новий пул-ріквест. Тоді зможу змерджити цей.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-27T20:13:14Z,"> @yatsinaba, сюди додався файл із третьої домашки. Його потрібно перенести в новий пул-ріквест. Тоді зможу змерджити цей.

@mariana-scorp забрав файл з 3ї домашки",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:44:59Z,Тут і далі не врахована кінцева пунктуація після останнього слова.,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:46:19Z,"Додай, будь ласка, вивід програми. Можна прямо тут коментарем.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:51:19Z,"Треба було ще вищий ступінь порівняння врахувати: better, smaller, more.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:52:01Z,"Одруківка: ""PESRON"".",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:57:31Z,"Користуйся, будь ласка, `.pos_` замість `.pos` і не треба буде прописувати числові ідентифікатори тегів.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:58:43Z,"Щоб пришвидшити програму (і не парсити кожне речення в корпусі), можна було спершу перевірити, що в реченні є слово, що закінчується на ""-ly"". Наприклад, регекспами.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T18:00:27Z,"Ти назбирав дуже мало колокацій, бо перевіряєш тут не лему слова, а словоформу. Тому коли в реченні було ""say"" з прислівником, ти його піймав, а ""said"", ""says"" та ""saying"" — ні.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T18:06:38Z,Ці три рядки (25-27) — це явно залишки якогось дебагу.,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T18:08:19Z,"Замість того, щоб двічі ітерватися по реченню, можна було спершу знайти прикметник, тоді витягнути його `head` і тоді вирішити, чи запам'ятати цю пару.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T12:23:49Z,виправив # Header accuracy  90.00%,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T12:42:29Z,виправив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T12:43:35Z,виправив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T13:09:09Z,додав вищий ступінь,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T13:19:08Z,виправив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T14:19:06Z,добавив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T15:07:18Z,виправив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T15:08:35Z,"так, видалив",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T15:38:48Z,переписав,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-27T20:07:36Z,"На домашку згодиться, але цей алгоритм ненадійний, адже є такі прикметники як ""clever"", ""eager"", ""honest"", ""modest"" і багато інших. Які є ще варіанти зі spaCy:
- перевірити Penn-теги (JJR, JJS, RBR, RBS)
- порівняти слово з лемою
",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-27T20:04:44Z,"@yatsinaba, сюди додався файл із третьої домашки. Його потрібно перенести в новий пул-ріквест. Тоді зможу змерджити цей.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-27T20:13:14Z,"> @yatsinaba, сюди додався файл із третьої домашки. Його потрібно перенести в новий пул-ріквест. Тоді зможу змерджити цей.

@mariana-scorp забрав файл з 3ї домашки",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:44:59Z,Тут і далі не врахована кінцева пунктуація після останнього слова.,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:46:19Z,"Додай, будь ласка, вивід програми. Можна прямо тут коментарем.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:51:19Z,"Треба було ще вищий ступінь порівняння врахувати: better, smaller, more.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:52:01Z,"Одруківка: ""PESRON"".",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:57:31Z,"Користуйся, будь ласка, `.pos_` замість `.pos` і не треба буде прописувати числові ідентифікатори тегів.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:58:43Z,"Щоб пришвидшити програму (і не парсити кожне речення в корпусі), можна було спершу перевірити, що в реченні є слово, що закінчується на ""-ly"". Наприклад, регекспами.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T18:00:27Z,"Ти назбирав дуже мало колокацій, бо перевіряєш тут не лему слова, а словоформу. Тому коли в реченні було ""say"" з прислівником, ти його піймав, а ""said"", ""says"" та ""saying"" — ні.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T18:06:38Z,Ці три рядки (25-27) — це явно залишки якогось дебагу.,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T18:08:19Z,"Замість того, щоб двічі ітерватися по реченню, можна було спершу знайти прикметник, тоді витягнути його `head` і тоді вирішити, чи запам'ятати цю пару.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T12:23:49Z,виправив # Header accuracy  90.00%,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T12:42:29Z,виправив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T12:43:35Z,виправив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T13:09:09Z,додав вищий ступінь,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T13:19:08Z,виправив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T14:19:06Z,добавив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T15:07:18Z,виправив,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T15:08:35Z,"так, видалив",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T15:38:48Z,переписав,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-27T20:07:36Z,"На домашку згодиться, але цей алгоритм ненадійний, адже є такі прикметники як ""clever"", ""eager"", ""honest"", ""modest"" і багато інших. Які є ще варіанти зі spaCy:
- перевірити Penn-теги (JJR, JJS, RBR, RBS)
- порівняти слово з лемою
",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-27T20:04:44Z,"@yatsinaba, сюди додався файл із третьої домашки. Його потрібно перенести в новий пул-ріквест. Тоді зможу змерджити цей.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-27T20:13:14Z,"> @yatsinaba, сюди додався файл із третьої домашки. Його потрібно перенести в новий пул-ріквест. Тоді зможу змерджити цей.

@mariana-scorp забрав файл з 3ї домашки",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:44:59Z,Тут і далі не врахована кінцева пунктуація після останнього слова.,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:46:19Z,"Додай, будь ласка, вивід програми. Можна прямо тут коментарем.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:51:19Z,"Треба було ще вищий ступінь порівняння врахувати: better, smaller, more.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:52:01Z,"Одруківка: ""PESRON"".",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:57:31Z,"Користуйся, будь ласка, `.pos_` замість `.pos` і не треба буде прописувати числові ідентифікатори тегів.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T17:58:43Z,"Щоб пришвидшити програму (і не парсити кожне речення в корпусі), можна було спершу перевірити, що в реченні є слово, що закінчується на ""-ly"". Наприклад, регекспами.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T18:00:27Z,"Ти назбирав дуже мало колокацій, бо перевіряєш тут не лему слова, а словоформу. Тому коли в реченні було ""say"" з прислівником, ти його піймав, а ""said"", ""says"" та ""saying"" — ні.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T18:06:38Z,Ці три рядки (25-27) — це явно залишки якогось дебагу.,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-25T18:08:19Z,"Замість того, щоб двічі ітерватися по реченню, можна було спершу знайти прикметник, тоді витягнути його `head` і тоді вирішити, чи запам'ятати цю пару.",33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T12:23:49Z,виправив # Header accuracy  90.00%,33
github.com/vseloved/prj-nlp-2020,students/BohdanYatsyna/homework2/task-02-spacy.py,2020-03-26T12:42:29Z,виправив,33
